query,matched_text,bi_score,cross_score
"ZK Mindestens X% der Gesamtzahl der Reinigungsmittel (einschließlich Handseifen, Geschirrspülmittel und Routinereinigungsprodukte) erfüllen die Anforderungen eines europäischen Ecolabels oder gleichwertiger Nachweis.",Erfahrung von mindestens zwei Jahren in der Ausführung von vergleichbaren Leistungen im Bereich Mit- tagsverpflegung von Kindern im Alter von ein bis zwölf Jahren.,0.4079129695892334,-1.0004802
"ZK Mindestens X% der Gesamtzahl der Reinigungsmittel (einschließlich Handseifen, Geschirrspülmittel und Routinereinigungsprodukte) erfüllen die Anforderungen eines europäischen Ecolabels oder gleichwertiger Nachweis.","4.3.2 Gewichtung der Zuschlagskriterien Der Anforderungskatalog enthält folgendes Tabellenblatt ""Gewichtung"": A Preis pro Kriterium Summe A.1 Gesamtpreis 500 Punkte Total Preis  500 Punkte 50% B Qualität B.1 Beanstandungen Lebensmittelinspektorat 100 Punkte B.2 Einhaltung Tierschutzstandard 100 Punkte B.3 ISO-Zertifikation 50 Punkte Total Qualität  250 Punkte 25% C Nachhaltigkeit C.1 Beurteilung / Zertifikat 50 Punkte Total Nachhaltigkeit  50 Punkte 5% D Referenzen D.1 Bewertung Referenzauskünfte 200 Punkte Total Referenzen  200 Punkte 20% Total Bewertung Angebot   100%",0.4016886055469513,-2.334192
"ZK Mindestens X% der Gesamtzahl der Reinigungsmittel (einschließlich Handseifen, Geschirrspülmittel und Routinereinigungsprodukte) erfüllen die Anforderungen eines europäischen Ecolabels oder gleichwertiger Nachweis.","Die Anbietenden nehmen zur Kenntnis, dass die Auftraggebenden bei Falschangaben oder Missachtung der obigen Grundsätze: den Zuschlag jederzeit widerrufen und den Vertrag aus wichtigen Gründen vorzeitig auflösen, die Bezahlung einer Konventionalstrafe in der Höhe von 5% des gesamten Auftragswertes verlangen und/oder den fehlbaren Anbietenden bis zu fünf Jahren von künftigen Beschaffungen ausschliessen können.",0.39437276124954224,-2.9320369
"ZK Mindestens X% der Gesamtzahl der Reinigungsmittel (einschließlich Handseifen, Geschirrspülmittel und Routinereinigungsprodukte) erfüllen die Anforderungen eines europäischen Ecolabels oder gleichwertiger Nachweis.","Die Zuschlagskriterien (ZK) sind in die fünf Hauptgruppen: Preis (A), Qualität (B), Nachhaltigkeit (C), Webplattform / Webshop (D) und Referenzen (E) gegliedert und ermöglichen die Bewertung der Angebote nach wirtschaftlichen, inhaltlichen und rechtlichen Gesichtspunkten.",0.5283141732215881,-3.7475457
"ZK Mindestens X% der Gesamtzahl der Reinigungsmittel (einschließlich Handseifen, Geschirrspülmittel und Routinereinigungsprodukte) erfüllen die Anforderungen eines europäischen Ecolabels oder gleichwertiger Nachweis.",2 Ziel der Ausschreibung Aktuell werden die benötigten Lebensmittel gestützt auf den im Rahmen eines Einladungsverfahrens abgeschlossenen Leistungsvertrag bezogen.,0.42576315999031067,-4.1265116
"ZK Mindestens X% der Gesamtzahl der Reinigungsmittel (einschließlich Handseifen, Geschirrspülmittel und Routinereinigungsprodukte) erfüllen die Anforderungen eines europäischen Ecolabels oder gleichwertiger Nachweis.","Rechtsmittelbelehrung Diese Ausschreibung kann innert zehn Tagen nach der ersten Publikation mittels Beschwerde beim Regierungs- statthalteramt Biel, Schloss, Hauptstrasse 6, 2560 Nidau, angefochten werden.",0.39962852001190186,-6.280997
"ZK Mindestens X% der Gesamtzahl der Reinigungsmittel (einschließlich Handseifen, Geschirrspülmittel und Routinereinigungsprodukte) erfüllen die Anforderungen eines europäischen Ecolabels oder gleichwertiger Nachweis.","VEP_8  Beizug Dritte zur Leistungserbri ngung Der Anbieter zieht nur Lieferanten bei, die die Bestimmungen des Submissionsdekrets einhalten und die vergaberechtlichen Grundvoraussetzungen erfüllen.",0.39835482835769653,-6.3897257
"ZK Mindestens X% der Gesamtzahl der Reinigungsmittel (einschließlich Handseifen, Geschirrspülmittel und Routinereinigungsprodukte) erfüllen die Anforderungen eines europäischen Ecolabels oder gleichwertiger Nachweis.",Rankings die Punkte verge- ben 3. Preis (Gewichtung 40%) Anforderung Bewertung Gewichtung Durchschnittlicher Preis für eine Mittagsmahlzeit inkl.,0.40838301181793213,-6.8622227
"ZK Mindestens X% der Gesamtzahl der Reinigungsmittel (einschließlich Handseifen, Geschirrspülmittel und Routinereinigungsprodukte) erfüllen die Anforderungen eines europäischen Ecolabels oder gleichwertiger Nachweis.","Eignungs- und Zuschlagskrite- rien, unterschrieben in zwei Exemplaren in einem verschlossenen Umschlag mit Angabe des Betreffs.",0.40304601192474365,-6.9981527
"ZK Mindestens X% der Gesamtzahl der Reinigungsmittel (einschließlich Handseifen, Geschirrspülmittel und Routinereinigungsprodukte) erfüllen die Anforderungen eines europäischen Ecolabels oder gleichwertiger Nachweis.",Vertragseckpunkte Nach Rechtskraft des Zuschlags wird mit dem ausgewählten Anbieter ein schriftlicher Vertrag betreffend die Erbringung der ausgeschriebenen Dienstleistung zu den offerierten Konditionen abgeschlossen.,0.4643075168132782,-7.3088083
"TS Die folgenden Produkte werden nicht verwendet: Abflussreiniger, Javelwasser, WC-Steine, Lufterfrischer, Einwegreinigungstücher.",1 Allgemein Die Angebote sollten mit dem beiliegenden Preisangebots-Formular (Beilage 2) eingereicht werden.,0.3815462589263916,1.4469237
"TS Die folgenden Produkte werden nicht verwendet: Abflussreiniger, Javelwasser, WC-Steine, Lufterfrischer, Einwegreinigungstücher.","Für Verzögerungen, welche vom Anbietenden verursacht werden, wird eine Konventionalstrafe von Fr. 2‘500.- pro Tag vereinbart.",0.3885347247123718,0.6108023
"TS Die folgenden Produkte werden nicht verwendet: Abflussreiniger, Javelwasser, WC-Steine, Lufterfrischer, Einwegreinigungstücher.",Mittels einer zentralen Produktion werden reglementkonform die Mittagsmahlzeiten wie auch zum Teil die Zwischenmahlzeiten produziert und an die Tagesschulen und Kitas ausgeliefert.,0.3817897140979767,0.3804831
"TS Die folgenden Produkte werden nicht verwendet: Abflussreiniger, Javelwasser, WC-Steine, Lufterfrischer, Einwegreinigungstücher.","Die eingesetzten Bananen, Zucker, Reis, Orangensaft und weitere Kolonialwaren wie Teigwaren, Getreide und Getreide- produkte tragen die Auszeichnung von Max Havelaar für fairen Handel und für faire Arbeitsbedingungen im Produktionsland.",0.49541860818862915,-3.006567
"TS Die folgenden Produkte werden nicht verwendet: Abflussreiniger, Javelwasser, WC-Steine, Lufterfrischer, Einwegreinigungstücher.",Mit der vorliegenden Ausschreibung soll das wirtschaftlich günstigste und qualitativ beste und nach- haltigste Angebot für die Lieferungen von Fleischwaren ermittelt werden.,0.38258832693099976,-3.5451272
"TS Die folgenden Produkte werden nicht verwendet: Abflussreiniger, Javelwasser, WC-Steine, Lufterfrischer, Einwegreinigungstücher.","Die JVA behält sich aber vor, insbesondere bei Aktionsangeboten, ein- zelne Produkte auf dem freien Markt bei anderen Anbietern zu beziehen. 5 von 18",0.40004202723503113,-3.9081097
"TS Die folgenden Produkte werden nicht verwendet: Abflussreiniger, Javelwasser, WC-Steine, Lufterfrischer, Einwegreinigungstücher.","TEILNAHMEVORAUSSETZUNGEN Es werden nur Angebote bewertet, welche die zwingenden Anforderungen in formeller sowie in materieller Hinsicht gemäss Leistungsbeschreibung Kapitel 17, des vorliegenden Dokuments und des Dokuments «Leis- tungsbeschrieb», Beilage 3, erfüllen.",0.41761934757232666,-4.034855
"TS Die folgenden Produkte werden nicht verwendet: Abflussreiniger, Javelwasser, WC-Steine, Lufterfrischer, Einwegreinigungstücher.",Bei einer begründeten und ausgewiesenen Kostensteigerung kann über das Kalenderjahr gerechnet um maximal 20% vom offerierten Bruttopreis pro Lebensmittel abgewichen werden.,0.42228275537490845,-4.376279
"TS Die folgenden Produkte werden nicht verwendet: Abflussreiniger, Javelwasser, WC-Steine, Lufterfrischer, Einwegreinigungstücher.","Die Ausschreibung umfasst Angebotsplanung, Produktion, Logistik, Kommunikation, Support, Schulung, Bera- tung, elektronische Bestellplattform und Verrechnung.",0.5342898368835449,-4.7096376
"TS Die folgenden Produkte werden nicht verwendet: Abflussreiniger, Javelwasser, WC-Steine, Lufterfrischer, Einwegreinigungstücher.","Je nach Entscheid des Stadtrats kann es sein, dass die 5 Standorte, die aktuell über eine eigene Produkti- onsküche verfügen, als Übergangslösung weiterhin für sich selbst kochen (18.2 Variante B).",0.38987475633621216,-4.800807
TS Es werden keine Einwegstrohhalme und -rührstäbchen angeboten.,"welche ein ungewöhnlich niedriges Angebot einreichen und den Nachweis nicht erbringen, dass die Teil- nahmebedingungen eingehalten werden und die Auftragsbedingungen erfüllt werden können.",0.4667183756828308,3.0629392
TS Es werden keine Einwegstrohhalme und -rührstäbchen angeboten.,"2 EIGNUNGSPRÜFUNG Angebote können ohne weitere Prüfung vom Verfahren ausgeschlossen werden, wenn die Eignungskriterien gemäss 10. nicht erfüllt sind.",0.480192095041275,0.13938205
TS Es werden keine Einwegstrohhalme und -rührstäbchen angeboten.,"Insbesondere können Angebote ohne weitere Prüfung vom Verfahren ausgeschlossen werden,",0.4874196946620941,-0.51631695
TS Es werden keine Einwegstrohhalme und -rührstäbchen angeboten.,Sprache des Verfahrens Das Angebot kann in Französisch oder Deutsch eingereicht werden.,0.49003681540489197,-1.0574772
TS Es werden keine Einwegstrohhalme und -rührstäbchen angeboten.,Nach der Einreichung darf das Angebot nicht mehr geändert werden.,0.5018008947372437,-1.2010708
TS Es werden keine Einwegstrohhalme und -rührstäbchen angeboten.,Die übrigen Angebote erhalten einen prozentualen Abzug im Verhältnis zur Preisspanne der eingegangenen Angebote.,0.543213427066803,-3.4152625
TS Es werden keine Einwegstrohhalme und -rührstäbchen angeboten.,"Rechtsmittelbelehrung Diese Ausschreibung kann innert zehn Tagen nach der ersten Publikation mittels Beschwerde beim Regierungs- statthalteramt Biel, Schloss, Hauptstrasse 6, 2560 Nidau, angefochten werden.",0.4739687442779541,-5.0805397
TS Es werden keine Einwegstrohhalme und -rührstäbchen angeboten.,DAUER DER VERBINDLICHKEIT DES ANGEBOTES Die Offerte muss ab Eingabedatum bis zum 1.,0.47177836298942566,-5.382645
TS Es werden keine Einwegstrohhalme und -rührstäbchen angeboten.,Über die Öffnung der Angebote wird ein Protokoll erstellt.,0.49787405133247375,-6.03809
TS Es werden keine Einwegstrohhalme und -rührstäbchen angeboten.,"Vor dem Kapitel 1 ist ein Inhaltsverzeichnis einzufügen, welches alle Seiten des Angebots umfasst.",0.5492308735847473,-6.1399174
TS Es werden weder Einwegbehälter noch Einwegbesteck für die Verpflegung vor Ort angeboten.,"2 EIGNUNGSPRÜFUNG Angebote können ohne weitere Prüfung vom Verfahren ausgeschlossen werden, wenn die Eignungskriterien gemäss 10. nicht erfüllt sind.",0.58318030834198,-1.9001117
TS Es werden weder Einwegbehälter noch Einwegbesteck für die Verpflegung vor Ort angeboten.,Die angelieferte Verpflegung wird von einzelnen Betreuungseinrichtungen individuell mit Rohkost ergänzt.,0.5267648696899414,-2.0075307
TS Es werden weder Einwegbehälter noch Einwegbesteck für die Verpflegung vor Ort angeboten.,"7 VERTRAULICHKEIT Der Anbietende erklärt sich damit einverstanden, alle Angaben, welche er im Rahmen dieser Submission Mit- tagsverpflegung Betreuung der Stadt Illnau-Effretikon erhält, vertraulich zu behandeln und nur für die Ange- botserstellung zu verwenden.",0.5166325569152832,-2.2246299
TS Es werden weder Einwegbehälter noch Einwegbesteck für die Verpflegung vor Ort angeboten.,Den Betreuungseinrichtungen stehen für die Verpflegung Verpflegungsbudgets zu.,0.5640925765037537,-2.2603674
TS Es werden weder Einwegbehälter noch Einwegbesteck für die Verpflegung vor Ort angeboten.,Sprache des Verfahrens Das Angebot kann in Französisch oder Deutsch eingereicht werden.,0.5480880737304688,-2.8673313
TS Es werden weder Einwegbehälter noch Einwegbesteck für die Verpflegung vor Ort angeboten.,Nach der Einreichung darf das Angebot nicht mehr geändert werden.,0.5546438694000244,-3.4707868
TS Es werden weder Einwegbehälter noch Einwegbesteck für die Verpflegung vor Ort angeboten.,"Insbesondere können Angebote ohne weitere Prüfung vom Verfahren ausgeschlossen werden,",0.5423660278320312,-4.1784487
TS Es werden weder Einwegbehälter noch Einwegbesteck für die Verpflegung vor Ort angeboten.,Beilage 03 EK 01 Angebot- und Bestätigungsschreiben Die Ausschreibungsunterlagen können ausschliesslich über www.simap.ch bezogen werden.,0.5042283535003662,-4.7766376
TS Es werden weder Einwegbehälter noch Einwegbesteck für die Verpflegung vor Ort angeboten.,"Diese dient dem Auftraggebenden, die Verpflegung in der Übergangszeit sicher zu stellen.",0.517185389995575,-5.74077
TS Es werden weder Einwegbehälter noch Einwegbesteck für die Verpflegung vor Ort angeboten.,"Rechtsmittelbelehrung Diese Ausschreibung kann innert zehn Tagen nach der ersten Publikation mittels Beschwerde beim Regierungs- statthalteramt Biel, Schloss, Hauptstrasse 6, 2560 Nidau, angefochten werden.",0.4805775284767151,-5.7661037
"ZK Für Take-Away stehen wiederverwendbare Behälter und Besteck zur Verfügung, sowohl für Speisen als auch für Getränke.","Die Zuschlagskriterien (ZK) sind in die fünf Hauptgruppen: Preis (A), Qualität (B), Nachhaltigkeit (C), Webplattform / Webshop (D) und Referenzen (E) gegliedert und ermöglichen die Bewertung der Angebote nach wirtschaftlichen, inhaltlichen und rechtlichen Gesichtspunkten.",0.39177992939949036,-3.6493106
"ZK Für Take-Away stehen wiederverwendbare Behälter und Besteck zur Verfügung, sowohl für Speisen als auch für Getränke.","4.2 Eignungskriterien, Bestätigungen Der Anbieter beziehungsweise dessen Angebot muss die in der Selbstdeklaration aufgeführten Eignungskriterien erfüllen und er muss die verlangten Bestätigungen vorbehaltlos abgeben, um für den zweiten Schritt (Detailprüfung) berücksichtigt zu werden.",0.38271409273147583,-5.255285
"ZK Für Take-Away stehen wiederverwendbare Behälter und Besteck zur Verfügung, sowohl für Speisen als auch für Getränke.",Die Geheimhaltungspflicht besteht schon vor Vertragsabschluss und bleibt auch nach Beendigung des Vertragsverhältnisses bestehen.,0.5071275234222412,-7.0948386
"ZK Für Take-Away stehen wiederverwendbare Behälter und Besteck zur Verfügung, sowohl für Speisen als auch für Getränke.",Die Geheimhaltungspflicht besteht schon vor Vertragsabschluss und bleibt auch nach Beendigung des Vertragsverhältnisses bestehen.,0.5071275234222412,-7.0948386
"ZK Für Take-Away stehen wiederverwendbare Behälter und Besteck zur Verfügung, sowohl für Speisen als auch für Getränke.",Die Unterlagen stehen dort zum Download bereit.,0.3741016387939453,-7.5539074
"ZK Für Take-Away stehen wiederverwendbare Behälter und Besteck zur Verfügung, sowohl für Speisen als auch für Getränke.","Im Wesentlichen bilden nachfolgende Punkte Regelungsinhalt des für die einzelnen Lose abzuschliessenden Vertrags: 17 von 18 ID Schlagwort Beschreibung VEP_1  Auftragsrecht Soweit sich aus den Ausschreibungsunterlagen nichts anderes ergibt, sind die Bestimmungen zum Auftrag gemäss Art. 394 ff.",0.3848017454147339,-7.7112417
"ZK Für Take-Away stehen wiederverwendbare Behälter und Besteck zur Verfügung, sowohl für Speisen als auch für Getränke.","Tabelle Standorte: Nur 15 Standorte werden beliefert (Variante B) Anzahl Betriebswochen Anzahl Mahlzeiten (Mittag) Anzahl Mahlzeiten (Mittag) Anzahl Standort Adresse pro Jahr pro Betriebswoche an Spitzentagen Kinderbrei pro Kinder Personal Kinder Personal Betriebswoche KITA Beundenweg Beundenweg 64, 2503 Biel 48 85 33 17 6 10 KITA Bubenberg Bubenbergstrasse 47, 2502 Biel Keine Lieferung Kita Mett Safnernweg 21, 2504 Biel Keine Lieferung Kita Rochette Hintergasse 2, 2504 Biel 48 113 40 24 8 20 Kita Soleil Sonnenstrasse 30, 2504 Biel 48 68 24 15 5 10 Kita Zukunft Zukunftstrasse 21, 2503 Biel Keine Lieferung TS Battenberg Heidensteinweg 21, 2504 Biel 39 214 42 50 9 Solothurnstrasse 22, 2504 Biel / Hintergasse 12, 2504 Biel TS Bözingen Aktuell existieren zwei Küchen an zwei Adressen 39 299 42 66 9 Bubenbergstrasse 15, 2502 Biel TS Bubenberg Es sind zwei Küchen an gleicher Adresse geplant 39 530 153 122 41 TS Champagne Champagneallee 1, 2502 Biel Keine Lieferung TS Dufour Dufourstrasse 22, 2502 Biel 39 449 47 111 12 TS Linde Seilerweg 64, 2503 Biel 39 333 30 106 8 TS Madretsch Galeerweg 8, 2503 Biel Keine Lieferung Heideweg 21, 2503 Biel TS Mühlefeld Es sind zwei Küchen an gleicher Adresse geplant 39 250 44 61 10 TS Plänke Plänkestrasse 9, 2502 Biel 39 209 41 61 10 Poststrasse 23, 2504 Biel TS Poste Es sind zwei Küchen an gleicher Adresse geplant 39 237 35 58 8 TS Sahligut Jägerweg 1, 2504 Biel 39 274 40 67 9 TS Walkermatte Dreiangelweg 12, 2502 Biel 39 243 29 69 7 TS Zukunft Zukunftstrasse 21, 2503 Biel 39 114 18 29 4 OSZ Mett Bözingen Gleiche Adresse wie TS Sahligut 39 47 4 47 4 Total 3465 622 903 150 40 Altersgruppe Gewicht durchschnittliche Mahlzeit in Gramm Kinder Kita 0-4 Jahre 165 Kinder Tagsschule 4-12 Jahre 325 Personal und OSZ 400 11/14 3.",0.36086922883987427,-7.9459248
"ZK Für Take-Away stehen wiederverwendbare Behälter und Besteck zur Verfügung, sowohl für Speisen als auch für Getränke.","Wer Abreden getroffen hat, die den wirksamen Wettbewerb beseitigen oder erheblich beeinträchtigen (Art. 11 lit. b IVöB und § 28 Abs. 1 lit. e SubmD).",0.3533841669559479,-8.792805
"ZK Für Take-Away stehen wiederverwendbare Behälter und Besteck zur Verfügung, sowohl für Speisen als auch für Getränke.",8 GERICHTSSTAND Das Schweizer Recht ist sowohl auf das Verfahren als auch auf den abzuschliessenden Vertrag anwendbar.,0.3532600998878479,-8.819784
"ZK Für Take-Away stehen wiederverwendbare Behälter und Besteck zur Verfügung, sowohl für Speisen als auch für Getränke.","Tabelle Standorte: Alle Standorte werden beliefert (Variante A) Anzahl Betriebswochen Anzahl Mahlzeiten (Mittag) Anzahl Mahlzeiten (Mittag) Anzahl Standort Adresse pro Jahr pro Betriebswoche an Spitzentagen Kinderbrei pro Kinder Personal Kinder Personal Betriebswoche KITA Beundenweg Beundenweg 64, 2503 Biel 48 85 33 17 6 10 KITA Bubenberg Bubenbergstrasse 47, 2502 Biel 50 303 132 64 28 20 Kita Mett Safnernweg 21, 2504 Biel 48 314 113 87 20 51 Kita Rochette Hintergasse 2, 2504 Biel 48 113 40 24 8 20 Kita Soleil Sonnenstrasse 30, 2504 Biel 48 68 24 15 5 10 Kita Zukunft Zukunftstrasse 21, 2503 Biel 48 210 156 55 33 10 TS Battenberg Heidensteinweg 21, 2504 Biel 39 214 42 50 9 Solothurnstrasse 22, 2504 Biel / Hintergasse 12, 2504 Biel TS Bözingen Aktuell existieren zwei Küchen an zwei Adressen 39 299 42 66 9 Bubenbergstrasse 15, 2502 Biel TS Bubenberg Es sind zwei Küchen an gleicher Adresse geplant 39 530 153 122 41 TS Champagne Champagneallee 1, 2502 Biel 39 167 26 46 9 TS Dufour Dufourstrasse 22, 2502 Biel 39 449 47 111 12 TS Linde Seilerweg 64, 2503 Biel 39 333 30 106 8 TS Madretsch Galeerweg 8, 2503 Biel 39 162 30 37 7 Heideweg 21, 2503 Biel TS Mühlefeld Es sind zwei Küchen an gleicher Adresse geplant 39 250 44 61 10 TS Plänke Plänkestrasse 9, 2502 Biel 39 209 41 61 10 Poststrasse 23, 2504 Biel TS Poste Es sind zwei Küchen an gleicher Adresse geplant 39 237 35 58 8 TS Sahligut Jägerweg 1, 2504 Biel 39 274 40 67 9 TS Walkermatte Dreiangelweg 12, 2502 Biel 39 243 29 69 7 TS Zukunft Zukunftstrasse 21, 2503 Biel 39 114 18 29 4 OSZ Mett Bözingen Gleiche Adresse wie TS Sahligut 39 47 4 47 4 Total 4621 1079 1192 247 121 Altersgruppe Gewicht durchschnittliche Mahlzeit in Gramm Kinder Kita 0-4 Jahre 165 Kinder Tagsschule 4-12 Jahre 325 Personal und OSZ 400 10/14 2.",0.35623252391815186,-8.955873
ZK Unvermeidbare Einwegbehälter werden hauptsächlich aus recyceltem und/oder zertifiziertem Papier/Karton hergestellt.,"Rechtsmittelbelehrung Diese Ausschreibung kann innert zehn Tagen nach der ersten Publikation mittels Beschwerde beim Regierungs- statthalteramt Biel, Schloss, Hauptstrasse 6, 2560 Nidau, angefochten werden.",0.41075047850608826,-2.4854465
ZK Unvermeidbare Einwegbehälter werden hauptsächlich aus recyceltem und/oder zertifiziertem Papier/Karton hergestellt.,"Die eingereichten Unterlagen können bis drei Wochen nach rechtskräftiger Vergabe vom Anbietenden zurück- verlangt werden, andernfalls werden sie vernichtet.",0.3877342939376831,-3.1945972
ZK Unvermeidbare Einwegbehälter werden hauptsächlich aus recyceltem und/oder zertifiziertem Papier/Karton hergestellt.,"1 AUFTRAG Die Stadt Illnau-Effretikon, Abteilung Bildung beauftragt die evaluierte Unternehmung für eine Vertragsperiode von drei Jahren (bzw. für zwei weitere Jahre) mit der Herstellung einer ausgewogenen, abwechslungsreichen Mittagsverpflegung für Kinder und Primarschüler/innen sowie deren Betreuungspersonen in fünf städtischen Betreuungseinrichtungen sowie mit deren Anlieferung und den damit verbundenen Serviceleistungen.",0.38718894124031067,-4.554292
ZK Unvermeidbare Einwegbehälter werden hauptsächlich aus recyceltem und/oder zertifiziertem Papier/Karton hergestellt.,Die Lebensmittel werden bei zertifizierten Lieferanten eingekauft.,0.49726417660713196,-5.7005486
ZK Unvermeidbare Einwegbehälter werden hauptsächlich aus recyceltem und/oder zertifiziertem Papier/Karton hergestellt.,"Allgemeines Die im Preisangebotsformular (Beilage 2) bezeichneten und umschriebenen Fleischwaren sind, sofern nicht ausdrücklich etwas anderes vermerkt wird, in guter, handelsüblicher Qualität zu offerieren und in einwandfreiem Zustand zu liefern.",0.39645469188690186,-7.65258
ZK Unvermeidbare Einwegbehälter werden hauptsächlich aus recyceltem und/oder zertifiziertem Papier/Karton hergestellt.,1 AUSGANGSLAGE Der Auftrag zur Herstellung und Lieferung der Mittagsverpflegung für drei schulergänzende Betreuungseinrich- tungen der Volksschule und für die zwei städtischen Kindertagesstätten der Stadt Illnau-Effretikon wird neu vergeben.,0.3892432153224945,-7.6677985
ZK Unvermeidbare Einwegbehälter werden hauptsächlich aus recyceltem und/oder zertifiziertem Papier/Karton hergestellt.,1 RECHNUNGSSTELLUNG UND ZAHLUNGSFRIST Jede Betreuungseinrichtung erhält monatlich eine eigene elektronische Rechnung mit dem detaillierten Lie- ferverzeichnis des zurückliegenden Monats.,0.5146436095237732,-8.273334
ZK Unvermeidbare Einwegbehälter werden hauptsächlich aus recyceltem und/oder zertifiziertem Papier/Karton hergestellt.,Vertragseckpunkte Nach Rechtskraft des Zuschlags wird mit dem ausgewählten Anbieter ein schriftlicher Vertrag betreffend die Erbringung der ausgeschriebenen Dienstleistung zu den offerierten Konditionen abgeschlossen.,0.4368232786655426,-8.417131
ZK Unvermeidbare Einwegbehälter werden hauptsächlich aus recyceltem und/oder zertifiziertem Papier/Karton hergestellt.,unrichtige oder unvollständige Feststellung des rechtserheblichen Sachverhalts.,0.39147698879241943,-8.587033
ZK Unvermeidbare Einwegbehälter werden hauptsächlich aus recyceltem und/oder zertifiziertem Papier/Karton hergestellt.,Die Bewerber werden schriftlich informiert.,0.39965492486953735,-8.636591
"TS TS 4.2. Abfalltrennung und -entsorgung (Verpflegungsdienstl.)
Der Bieter muss einen Plan für die Trennung und Entsorgung des Abfalls umsetzen, der auf die lokal verfügbare Behandlung der Abfallströme begrenzt ist. Wird der Abfall von einem zugelassenen Abfallsammler abgeholt, muss der Bieter in die vom Abfallsammler (z. B. die Gemeinde) festgelegten Fraktionen trennen. Wenn die Sammlung durch den zugelassenen Abfallsammler die Sammlung von Bioabfällen und/oder Fetten, Ölen und Schmierstoffen ermöglicht, muss der Bieter die in der Küche und in anderen von den Mitarbeitern verwendeten Einrichtungen erzeugen Bioabfälle sowie Fette, Öle und Schmierstoffe getrennt sortieren und die über das zugelassene Sammlungs- und Recyclingsystem entsorgen. Gibt es kein Sammelsystem für Fette, Öle und Schmierstoffe, muss sie der Bieter in einen geeigneten Behälter füllen und im Restmüll entsorgen. Fette, Öle und Schmierstoffe dürfen nicht in das Abwassersystem eingeleitet werden. 
Wird der Abfall vor Ort behandelt, muss der Bieter die Abfallbewirtschaftungsverfahren bereitstellen, die im Abfallbewirtschaftungsplan der Abfallströme gemäß der Abfallhierarchie in Artikel 4 der Abfallrahmenrichtlinie 2008/98/EG enthalten sind.
Fettige oder ölige Bereiche/Geräte müssen erst mit trockenen Reinigungsmethoden gesäubert werden, bevor die Geräte gespült werden. 
Wenn Gäste den Abfall selbst trennen, müssen genaue Sortieranweisungen erteilt werden.",Allfällige Massnahmen und weitere Schritte werden gemeinsam definiert.,0.36664217710494995,-7.2103033
"TS TS 4.2. Abfalltrennung und -entsorgung (Verpflegungsdienstl.)
Der Bieter muss einen Plan für die Trennung und Entsorgung des Abfalls umsetzen, der auf die lokal verfügbare Behandlung der Abfallströme begrenzt ist. Wird der Abfall von einem zugelassenen Abfallsammler abgeholt, muss der Bieter in die vom Abfallsammler (z. B. die Gemeinde) festgelegten Fraktionen trennen. Wenn die Sammlung durch den zugelassenen Abfallsammler die Sammlung von Bioabfällen und/oder Fetten, Ölen und Schmierstoffen ermöglicht, muss der Bieter die in der Küche und in anderen von den Mitarbeitern verwendeten Einrichtungen erzeugen Bioabfälle sowie Fette, Öle und Schmierstoffe getrennt sortieren und die über das zugelassene Sammlungs- und Recyclingsystem entsorgen. Gibt es kein Sammelsystem für Fette, Öle und Schmierstoffe, muss sie der Bieter in einen geeigneten Behälter füllen und im Restmüll entsorgen. Fette, Öle und Schmierstoffe dürfen nicht in das Abwassersystem eingeleitet werden. 
Wird der Abfall vor Ort behandelt, muss der Bieter die Abfallbewirtschaftungsverfahren bereitstellen, die im Abfallbewirtschaftungsplan der Abfallströme gemäß der Abfallhierarchie in Artikel 4 der Abfallrahmenrichtlinie 2008/98/EG enthalten sind.
Fettige oder ölige Bereiche/Geräte müssen erst mit trockenen Reinigungsmethoden gesäubert werden, bevor die Geräte gespült werden. 
Wenn Gäste den Abfall selbst trennen, müssen genaue Sortieranweisungen erteilt werden.","Die angefochtene Ausschreibung ist anzugeben, allfällige Beweismittel sind zu bezeichnen und soweit möglich beizulegen.",0.344136506319046,-7.403615
